OBJECTID *,Shape *,ORIG_FID,FID_,FID_lidar2,Shape_Leng,elev
558,Point Z,0,6,0,4507.954197,358.193312
559,Point Z,0,6,0,4507.954197,358.216278
560,Point Z,0,6,0,4507.954197,358.276973
561,Point Z,0,6,0,4507.954197,358.435438
562,Point Z,0,6,0,4507.954197,358.544361
563,Point Z,0,6,0,4507.954197,358.524348
564,Point Z,0,6,0,4507.954197,358.440359
565,Point Z,0,6,0,4507.954197,358.339965
566,Point Z,0,6,0,4507.954197,358.298299
567,Point Z,0,6,0,4507.954197,358.260569
568,Point Z,0,6,0,4507.954197,358.250399
569,Point Z,0,6,0,4507.954197,358.250399
570,Point Z,0,6,0,4507.954197,358.250399
571,Point Z,0,6,0,4507.954197,358.250399
572,Point Z,0,6,0,4507.954197,358.250399
